Year,Origin,Dest,Distance,Flights_Count,DepDelay_Sum,ArrDelay_Sum
1990,RDU,ORD,647,3163,354,534
1990,RIC,MYR,279,88,24,19
1990,RIC,ORF,75,949,264,336
1990,RIC,SDF,463,51,6,7
1990,RNO,DFW,1345,1248,94,135
1990,ROA,LGA,405,206,21,49
1990,ROC,LGA,254,1685,353,495
1990,RST,LSE,62,296,65,70
1990,RSW,BOS,1249,160,26,35
1990,RSW,DFW,NA,111,4,11
1990,RSW,PIT,966,804,43,50
1990,RSW,STL,979,619,46,49
1990,RSW,TPA,110,779,68,185
1990,SAN,ATL,1891,362,9,23
1990,SAN,BNA,1751,264,4,4
1990,SAN,CVG,1865,359,4,12
1990,SAN,ELP,636,593,192,138
1990,SAN,HNL,2614,335,20,29
1990,SAT,DFW,247,6261,961,1756
1990,SAV,CHS,86,910,132,147
1990,SBA,DFW,1315,482,16,51
1990,SBN,DAY,166,1194,171,479
1990,SDF,BHM,323,545,86,137
1990,SDF,BNA,151,346,11,74
1990,SDF,DTW,306,999,65,148
1990,SDF,ORD,286,1321,300,437
1990,SDF,RIC,463,55,6,6
1990,SDF,STL,254,1643,141,338
1990,SEA,MKE,1694,123,3,10
1990,SEA,ORD,1721,4269,381,455
1990,SEA,STL,1710,1149,60,94
1990,SFO,ABQ,896,634,109,89
1990,SFO,DFW,1464,3773,247,329
1990,SFO,EUG,451,1374,274,306
1990,SFO,PHX,651,4412,867,907
1990,SFO,SLC,599,2840,355,478
1990,SGF,TUL,157,11,11,11
1990,SHV,JAN,220,360,57,73
1990,SHV,MLU,105,1057,401,502
1990,SJC,DFW,NA,446,40,69
1990,SJC,HNL,2416,255,23,18
1990,SJC,STL,1716,870,37,48
1990,SJU,TPA,1237,180,4,3
1990,SLC,GUC,310,11,1,1
1990,SLC,IAH,1195,950,44,102
1990,SLC,LAS,368,2776,362,607
1990,SLC,MSP,991,2360,159,261
1990,SLC,SFO,599,2820,530,620
1990,SMF,DFW,1431,2068,152,198
1990,SMF,MSP,1518,587,45,47
1990,SMF,ORD,1781,2201,168,210
1990,SNA,DFW,1205,2207,157,191
1990,SRQ,EWR,1034,1004,119,160
1990,SRQ,PBI,159,41,14,11
1990,SRQ,PHL,956,475,74,130
1990,STL,CID,228,1315,164,368
1990,STL,CMH,410,1685,229,459
1990,STL,COS,774,1155,123,173
1990,STL,DSM,260,1616,238,377
1990,STL,DTW,440,3215,400,642
1990,STL,ICT,392,1697,271,373
1990,STL,LAS,1372,1290,134,213
1990,STL,LAX,1593,1645,261,314
1990,STL,OMA,342,1649,290,420
1990,STL,ORD,258,7412,1234,2085
1990,STL,PSP,1493,14,1,0
1990,STL,RSW,979,541,66,90
1990,STL,SDF,254,1595,221,314
1990,STL,SEA,1710,1118,73,106
1990,STL,SJC,1716,824,44,54
1990,SUX,FSD,83,322,73,113
1990,SWF,ORD,714,978,57,128
1990,TOL,PIT,201,1073,125,211
1990,TPA,CLE,927,819,40,68
1990,TPA,FLL,197,2721,439,586
1990,TPA,IAD,810,1201,51,68
1990,TPA,IAH,787,1511,65,136
1990,TPA,IND,838,528,49,56
1990,TPA,JFK,1005,1263,202,235
1990,TPA,ORD,1012,1613,187,276
1990,TPA,RSW,110,535,105,160
1990,TPA,SJU,1237,184,13,12
1990,TUL,DFW,237,4682,588,1085
1990,TUS,ABQ,321,716,97,126
1990,TUS,ELP,269,354,9,14
1990,TVL,RNO,43,1,0,0
1990,TYS,ATL,152,2810,423,850
1990,WRG,PSG,31,340,125,145
1991,ABE,DTW,424,967,37,61
1991,ABE,ORD,654,1784,211,230
1991,ABQ,DAL,580,1603,344,330
1991,ABQ,ELP,223,2039,673,599
1991,ALB,DTW,488,1324,46,118
1990,ORD,PHX,1440,4544,394,540
1990,ORD,SFO,1846,5190,465,612
1990,ORD,SLC,1249,3111,318,456
1990,ORD,SNA,1726,1999,159,238
1990,ORF,JFK,289,361,93,174
1990,ORF,PHL,211,1692,248,395
1990,ORF,RDU,160,2310,227,449
1990,PBI,CLE,1020,477,17,28
1990,PBI,IAD,859,642,31,40
1990,PBI,MIA,62,768,107,235
1990,PBI,STL,1023,489,26,31
1990,PDX,ATL,2172,520,84,100
1990,PDX,GEG,279,1036,301,357
1990,PDX,RNO,444,1373,165,190
1990,PDX,SJC,569,2825,99,170
1990,PDX,STL,1708,291,5,9
1990,PHL,DAY,477,1052,180,195
1990,PHL,DFW,1302,2076,116,216
1990,PHL,FLL,992,1398,273,392
1990,PHL,IND,587,1075,177,238
1990,PHL,ORD,678,4571,500,783
1990,PHL,ORF,211,1724,422,464
1990,PHL,SYR,228,1381,495,567
1990,PHX,BUR,369,1982,284,383
1990,PHX,IND,1489,709,17,27
1990,PHX,LBB,588,340,47,64
1990,PHX,ORD,1440,4677,450,509
1990,PHX,PUB,538,349,44,56
1990,PHX,SUX,1051,184,9,8
1990,PHX,TUL,935,865,148,144
1990,PIA,STL,137,1212,145,301
1990,PIT,ABQ,1486,711,48,63
1990,PIT,DEN,1290,1070,115,196
1990,PIT,DTW,201,3478,620,831
1990,PIT,LAX,2136,1652,82,129
1990,PIT,MEM,652,714,92,137
1990,PIT,MSP,726,1772,176,277
1990,PIT,MSY,918,981,75,127
1990,PIT,MYR,476,34,5,4
1990,PIT,STL,553,2415,378,564
1990,PIT,TRI,301,775,173,163
1990,PNS,DFW,604,535,52,71
1990,PNS,IAH,489,741,61,147
1990,PSP,LAS,173,827,72,76
1990,PSP,OAK,418,87,5,13
1990,PUB,PHX,538,355,22,29
1990,PVD,BWI,328,1416,172,284
1990,PWM,ALB,187,357,50,62
1990,PWM,ATL,1027,1,0,0
1990,PWM,EWR,284,1609,295,542
1990,RDU,CAE,188,1024,141,234
1990,RDU,JAX,408,1016,98,166
1990,RDU,ORF,160,2290,394,544
1990,RDU,SJU,1432,689,24,35
1990,RDU,SRQ,625,920,91,163
1990,RDU,TUL,957,1,0,0
1990,RNO,DFW,NA,278,53,65
1990,RNO,PDX,444,1390,195,260
1990,RNO,SAN,488,117,10,7
1990,RSW,DAY,932,60,3,4
1990,RSW,DFW,1017,855,39,74
1990,SAN,CLE,2026,125,4,10
1990,SAN,DTW,1957,886,41,42
1990,SAN,JFK,2446,359,13,24
1990,SAN,LAS,258,5565,1119,1137
1990,SAN,LAX,109,7161,1738,2693
1990,SAN,MCI,1333,329,12,20
1990,SAN,MEM,1567,144,4,5
1990,SAN,RNO,488,114,4,5
1990,SAN,STL,1558,1038,51,53
1990,SAT,DEN,794,700,50,90
1990,SAT,IAH,191,3693,332,802
1990,SAT,MSY,495,642,26,73
1990,SAT,STL,786,1386,83,105
1990,SBA,DEN,916,834,96,108
1990,SBA,DFW,NA,59,1,3
1990,SBN,DTW,157,1339,123,403
1990,SCK,LAX,315,888,42,71
1990,SDF,DAY,144,1132,122,174
1990,SDF,MSP,603,408,21,46
1990,SEA,ANC,1449,6326,646,996
1990,SEA,BOI,399,507,83,129
1990,SEA,DEN,1024,3762,511,668
1990,SEA,JFK,2421,888,57,72
1990,SEA,KTN,NA,1127,127,239
1990,SEA,SIT,862,89,2,7
1990,SFO,CLE,2161,1193,56,64
1990,SFO,CLT,2296,1068,35,30
1990,SFO,KOA,2367,337,9,17
1990,SFO,ORD,1846,5156,362,464
1990,SHV,DFW,NA,508,113,165
1990,SIT,SEA,862,110,12,16
1990,SJC,PDX,569,2595,129,250
1990,SJU,ATL,1547,2088,170,237
1990,SJU,IAD,1571,356,40,39
1990,SJU,RDU,1432,708,18,18
1990,SLC,BIS,696,361,28,46
1990,SLC,BZN,347,1064,176,278
1990,SLC,FAT,501,710,144,188
1990,SLC,ORD,1249,3521,312,488
1990,SNA,MSP,1522,1007,82,86
1990,SNA,ORD,1726,2023,208,175
1990,SRQ,CLE,967,422,15,27
1990,SRQ,DFW,945,386,51,70
1990,SRQ,MCO,104,1060,176,515
1990,SRQ,MIA,178,27,4,10
1990,SRQ,RDU,625,936,66,79
1990,SRQ,STL,903,347,49,57
1990,STL,ABQ,934,1279,169,261
1990,STL,DCA,719,2998,347,512
1990,STL,MCI,237,3590,712,997
1990,STL,PBI,1023,582,39,56
1990,STL,PDX,1708,284,22,27
1990,STL,PIA,137,1187,217,451
1990,STL,PIT,553,2395,299,482
1990,STL,SAN,1558,1105,170,225
1990,STL,SAT,786,1341,145,212
1990,STL,SRQ,903,408,36,48
1990,STL,SUX,405,319,48,70
1990,STL,TPA,869,1658,146,219
1990,SUX,LNK,109,1261,207,328
1990,SUX,MLI,310,29,9,9
1990,SUX,PHX,1051,187,17,16
1990,SUX,STL,405,50,4,6
1990,ROC,CLE,245,423,59,125
1990,ROC,DCA,296,1043,106,153
1990,RSW,DTW,1085,862,51,59
1990,RSW,IAH,861,81,3,19
1990,SAN,DFW,NA,571,52,75
1990,SAN,IAD,2253,340,18,12
1990,SAN,LGB,93,140,27,37
1990,SAN,PSP,85,414,101,129
1990,SAN,SFO,447,5686,1358,1576
1990,SAT,HOU,192,5516,1191,1523
1990,SAV,DFW,925,290,29,41
1990,SBA,LAS,288,1418,87,83
1990,SBA,LGB,106,60,3,4
1990,SDF,ATL,321,3145,537,843
1990,SDF,CLT,336,1413,155,290
1990,SDF,IND,111,1059,140,283
1990,SDF,LGA,658,624,88,123
1990,SDF,PIT,335,1418,151,412
1990,SEA,CLE,2021,136,11,3
1990,SEA,CLT,2279,382,20,20
1990,SEA,LAS,866,1150,175,219
1990,SEA,LAX,954,9221,803,1125
1990,SEA,PDX,129,8436,2155,2699
1990,SEA,PHX,1107,1825,156,167
1990,SFO,EWR,2565,1927,89,108
1990,SFO,MCI,1499,1075,80,104
1990,SFO,OAK,11,160,13,21
1990,SFO,SAN,447,6179,1229,1360
1990,SFO,SJC,30,372,84,191
1990,SJC,HDN,820,13,2,2
1990,SJC,JFK,2569,208,6,18
1990,SJC,LAX,308,6186,466,1207
1990,SJC,OAK,30,28,1,4
1990,SJC,PHX,621,1969,181,219
1990,SJC,PSP,390,407,34,43
1990,SJC,SFO,30,367,76,85
1990,SJC,SMF,94,122,15,12
1990,SJU,STX,94,1,1,0
1990,SLC,FCA,532,507,63,117
1990,SLC,JFK,1989,710,36,63
1990,SLC,LAX,590,3165,412,592
1990,SLC,LGB,589,434,12,31
1990,SLC,RAP,508,348,18,33
1990,SLC,RNO,422,1270,306,372
1990,SLC,STL,1156,1760,126,191
1990,SMF,SJC,94,2,1,1
1990,SNA,IAH,1347,692,14,20
1990,SRQ,ATL,445,3348,455,777
1990,SRQ,JFK,1041,87,17,15
1990,SRQ,LGA,1047,386,36,62
1990,STL,CVG,307,2086,211,465
1990,STL,FLL,1056,464,46,75
1990,STL,LNK,370,948,116,217
1990,STL,MEM,256,1464,120,197
1990,STL,PHX,1262,1887,239,340
1990,STL,SLC,1156,1753,157,204
1990,STX,JFK,1668,676,26,34
1990,SUX,ORD,436,297,14,24
1990,SWF,RDU,463,744,37,120
1990,SYR,DTW,374,1221,88,123
1990,SYR,PIT,279,1431,233,313
1990,SYR,RDU,519,1046,45,74
1990,TLH,MIA,403,1381,98,134
1990,TPA,BOS,1185,1242,131,178
1990,TPA,DFW,NA,451,46,69
1990,TPA,MSY,487,632,33,48
1990,TRI,CLT,120,1623,198,459
1990,TUL,COS,517,1,1,1
1990,TUL,HOU,453,1542,203,333
1990,TUL,MEM,342,1012,23,36
1990,TUL,OKC,111,1068,275,318
1990,TUS,DFW,813,2794,202,319
1990,TVC,DTW,207,529,93,109
1990,TYS,DFW,NA,115,4,14
1990,UCA,BWI,282,693,91,178
1990,YAK,CDV,213,324,77,96
1990,YUM,PHX,160,1658,161,261
1991,ABE,BWI,121,472,64,161
1991,ABQ,AMA,277,775,262,245
1991,ABQ,IAH,744,954,55,79
1991,ABQ,LBB,289,577,160,151
1991,ABQ,LBB,NA,117,16,10
1991,ABQ,TUS,321,298,45,39
1991,ALB,BWI,288,1183,166,270
1991,ALB,CVG,623,31,2,2
1991,ALB,PVD,141,1,0,1
1991,AMA,ABQ,277,769,210,179
1991,ATL,EWR,745,3994,560,781
1991,ATL,LAS,1747,917,43,58
1991,ATL,LGA,761,4343,645,881
1991,ATL,ONT,1900,358,26,36
1991,ATL,ORD,606,6832,1052,1434
1991,ATL,PFN,247,799,94,123
1991,ATL,SDF,321,2128,441,580
1991,ATL,SLC,1589,1786,118,160
1991,ATL,SRQ,445,1774,276,404
1991,AUS,CLT,1033,4,1,2
1991,AUS,LBB,NA,117,16,15
1991,BDL,DFW,1471,1056,45,65
1991,BDL,DTW,548,1691,84,133
1991,BDL,MCO,1050,756,18,29
1991,BHM,DFW,597,2124,176,353
1991,BHM,SDF,323,351,35,50
1991,BNA,GSO,377,688,93,205
1991,BNA,HOU,670,1244,206,284
1991,BNA,HSV,102,1002,183,173
1991,BNA,IND,249,908,101,174
1991,BNA,PHX,1448,844,41,76
1991,BNA,RSW,722,296,33,52
1991,BOI,LAS,520,61,21,27
1991,BOS,FLL,1237,780,50,83
1991,BOS,PBI,1197,745,63,128
1991,BOS,RDU,612,1170,108,136
1991,BOS,RSW,1249,171,11,15
1991,BOS,SFO,2704,1259,88,89
1991,BTR,IAH,253,1152,111,259
1991,BTR,JAN,138,360,24,64
1991,BTV,EWR,266,1087,164,262
1991,BTV,IAD,442,760,77,96
1991,BUF,JFK,301,357,41,39
1991,BUR,BFL,94,1,1,1
1991,BUR,LGB,29,472,13,21
1991,BUR,ONT,44,353,69,74
1991,BUR,SNA,46,120,35,53
1991,BWI,ABE,121,457,106,105
1990,PHX,CVG,1569,349,22,36
1990,PHX,DTW,1671,1568,92,108
1990,PHX,HNL,2917,443,38,44
1990,PHX,PIT,1813,1075,18,32
1990,PIT,CLE,105,2619,716,945
1990,PIT,CRW,164,1418,488,523
1990,PIT,ERI,109,1737,794,895
1990,PIT,FLL,994,858,117,217
1990,PIT,ICT,944,114,22,25
1990,PIT,MIA,1013,859,92,185
1990,PIT,ORD,412,5537,878,1351
1990,PIT,PHF,308,562,183,149
1990,PIT,PHX,1813,1069,62,114
1990,PIT,PWM,555,854,232,265
1990,PIT,ROA,219,329,99,69
1990,PIT,TYS,382,1042,231,228
1990,PSC,SLC,521,361,48,89
1990,PSP,ORD,1652,578,73,79
1990,PSP,SFO,421,917,135,226
1990,PVD,CLE,540,652,52,97
1990,PWM,IAD,494,1077,95,113
1990,PWM,PIT,555,869,174,199
1990,RDU,ATL,356,4794,629,1086
1990,RDU,BUF,487,1041,92,202
1990,RDU,BWI,255,1018,100,307
1990,RDU,CLT,130,3324,504,690
1990,RDU,JFK,426,1056,196,272
1990,RDU,RSW,667,921,91,140
1990,RIC,ATL,481,3073,321,559
1990,RIC,CHO,76,459,96,80
1990,RIC,PHL,198,637,168,265
1990,RIC,ROA,147,376,70,66
1990,RNO,DEN,804,1723,130,238
1990,RNO,LAX,390,1436,158,294
1990,RNO,SFO,192,1608,251,316
1990,RNO,SJC,188,1694,220,342
1990,ROA,ATL,357,335,36,54
1990,ROA,PIT,219,324,59,74
1990,ROA,RIC,147,370,48,111
1990,ROC,BWI,277,1356,170,351
1990,ROC,DTW,296,1340,90,184
1990,ROP,GUM,56,254,83,129
1990,RST,MSP,76,1424,154,310
1990,RSW,BWI,919,715,53,61
1990,RSW,CLE,1025,308,26,30
1990,RSW,IAD,890,216,9,12
1990,RSW,RDU,667,940,58,76
1990,SAN,ABQ,628,50,2,5
1990,SAN,CLT,2077,196,1,1
1990,SAN,ORD,1723,3383,211,235
1990,SAN,PDX,933,311,22,31
1990,SAN,SMF,480,2007,284,310
1990,SAT,ORD,1041,1910,207,234
1990,SBA,BFL,82,98,41,47
1990,SDF,DFW,NA,321,28,54
1990,SEA,DFW,1660,2430,137,195
1990,SEA,HNL,2677,690,40,44
1990,SEA,IAD,2306,493,19,19
1990,SEA,IAH,1874,684,54,76
1990,SEA,JNU,909,971,150,206
1990,SFO,ANC,2018,173,22,21
1990,SFO,BOI,522,1278,286,349
1990,SFO,DAY,2051,361,14,13
1990,SFO,HNL,2398,3599,181,236
1990,SFO,IAH,1635,2558,177,262
1990,SFO,LAS,414,2991,557,633
1990,SFO,MEM,1807,669,45,33
1990,SFO,MKE,1845,349,6,4
1990,SFO,PSP,421,910,132,178
1990,SFO,RNO,192,1602,365,509
1990,SFO,SMF,86,506,81,126
1990,SIT,KTN,NA,510,150,204
1990,SJC,BUR,296,2675,167,486
1990,SJC,DFW,1438,2220,155,205
1990,SJC,RNO,188,1684,219,383
1990,SJU,DFW,2165,541,8,15
1990,SJU,JFK,1597,3967,219,313
1990,SJU,MIA,1045,4000,150,178
1990,SLC,BOI,291,1567,344,394
1990,SLC,MCI,919,1427,68,120
1990,SLC,OMA,839,723,35,71
1990,SLC,PSC,521,718,146,209
1990,SLC,TUS,601,360,17,29
1990,SMF,PDX,479,963,100,104
1990,SMF,SAN,480,2008,188,194
1990,SMF,SFO,86,492,90,135
1990,SNA,DFW,NA,393,40,52
1990,SNA,STL,1570,564,35,29
1990,SRQ,DFW,NA,111,15,16
1990,SRQ,TPA,40,540,66,193
1990,STL,BOS,1046,1629,222,417
1990,STL,DET,462,1100,238,286
1990,STL,LGA,887,1885,304,527
1990,STL,MDT,733,533,41,67
1990,STL,MLI,187,1362,263,467
1990,STL,MSP,449,3625,426,636
1990,STL,OKC,462,2475,438,653
1990,STL,SNA,1570,661,42,60
1990,STL,SYR,803,827,98,130
1990,SUN,BOI,96,55,40,41
1990,SYR,BUF,134,700,121,93
1990,SYR,JFK,209,472,128,173
1990,SYR,LGA,198,1713,312,458
1990,SYR,STL,803,839,68,97
1990,TLH,MCO,227,1656,148,240
1990,TLH,TPA,200,1760,186,264
1990,TPA,BNA,612,1044,50,88
1990,TPA,DCA,814,1790,153,196
1990,TPA,DTW,983,1666,137,201
1990,TPA,GSO,580,357,55,64
1990,TPA,JAX,180,1058,144,209
1990,TPA,LAX,2158,889,23,26
1990,TPA,MEM,656,1071,56,69
1990,TPA,SRQ,40,436,83,158
1990,TPA,TLH,200,1772,235,260
1990,TUL,ATL,674,1077,142,274
1990,TUL,DAL,NA,359,73,110
1990,TUL,LIT,230,689,144,159
1990,TUS,DFW,NA,578,47,73
1990,TUS,IAH,936,355,11,21
1990,TUS,MSP,1298,472,25,30
1990,TUS,RNO,710,1,1,1
1990,TUS,SLC,601,359,13,18
1990,TYS,CLT,177,1377,149,297
1990,TYS,PIT,382,1045,58,184
1990,RDU,TPA,587,1042,100,170
1990,RIC,JFK,288,358,76,163
1990,RIC,PIT,259,1449,155,230
1990,RNO,MSP,1406,359,20,21
1990,RNO,SEA,564,1462,208,367
1990,ROC,BUF,55,73,10,9
1990,ROC,EWR,246,2581,504,818
1990,ROC,IAD,289,952,87,158
1990,ROC,PHL,257,1433,283,520
1990,RST,ORD,268,1172,200,367
1990,RSW,ATL,515,3571,409,605
1990,RSW,CVG,879,358,14,22
1990,RSW,MIA,105,60,11,13
1990,RSW,MSP,1416,283,17,17
1990,RSW,PBI,103,117,5,26
1990,SAN,IAH,1303,1310,41,67
1990,SAN,PHX,304,10096,2514,2558
1990,SAN,PIT,2106,1084,21,30
1990,SAT,AUS,66,1508,361,466
1990,SAT,DFW,NA,1159,233,336
1990,SAT,LAS,1069,1127,89,158
1990,SAT,LAX,1210,785,30,42
1990,SAT,PIT,1277,721,18,27
1990,SAV,ORD,773,59,10,15
1990,SDF,CVG,83,1916,460,760
1990,SEA,BLI,94,1894,528,786
1990,SEA,DFW,NA,450,35,61
1990,SEA,EWR,2401,347,31,36
1990,SEA,FAI,1533,166,21,30
1990,SEA,LGB,965,475,44,46
1990,SEA,MEM,1870,522,31,33
1990,SEA,OAK,671,2528,283,340
1990,SEA,RNO,564,1465,229,254
1990,SEA,SMF,605,1175,119,160
1990,SEA,SNA,978,1179,103,108
1990,SFO,ATL,2139,2432,140,149
1990,SFO,BUR,326,5223,796,931
1990,SFO,DFW,NA,726,60,95
1990,SFO,ELP,993,658,129,111
1990,SFO,JFK,2586,3864,187,239
1990,SFO,MCO,2445,116,2,3
1990,SFO,ONT,363,3481,607,809
1990,SFO,PDX,550,5784,793,966
1990,SGF,STL,195,1010,113,182
1990,SHV,ATL,552,360,29,56
1990,SHV,BTR,206,345,50,68
1990,SHV,MOB,351,348,98,113
1990,SJC,TVL,149,883,136,211
1990,SJU,BDL,1666,352,17,17
1990,SJU,CLT,1474,247,13,11
1990,SJU,EWR,1608,1506,69,91
1990,SJU,MCO,1189,1111,33,41
1990,SJU,PHL,1576,1150,91,101
1990,SJU,SYR,1799,45,3,3
1990,SLC,ANC,2125,688,49,71
1990,SLC,DFW,988,2735,224,397
1990,SLC,IDA,188,1393,286,364
1990,SLC,JAC,205,1401,269,382
1990,SLC,MSY,1428,706,53,78
1990,SLC,OAK,588,1435,83,118
1990,SLC,PSP,541,161,10,16
1990,SMF,DEN,910,1840,182,281
1990,SMF,LAS,397,1061,142,176
1990,SMF,ONT,389,1695,193,219
1990,SMF,SEA,605,1249,144,236
1990,SNA,SEA,978,1173,103,207
1990,SRQ,CLT,547,597,65,130
1990,SRQ,CVG,812,360,47,49
1990,STL,BDL,957,1208,115,199
1990,STL,CLT,575,2027,191,325
1990,STL,MSN,308,567,86,134
1990,STL,PHL,813,1642,271,400
1990,STL,SGF,195,985,176,357
1990,STL,TUS,1245,672,59,111
1990,STT,STX,45,2083,458,656
1990,STX,RDU,1517,162,7,8
1990,STX,STT,45,492,71,104
1990,SYR,ATL,793,710,103,177
1990,SYR,EWR,194,2355,485,811
1990,SYR,ORD,607,2775,289,412
1990,SYR,SJU,1799,40,1,0
1990,TPA,CVG,773,1122,98,149
1990,TPA,EWR,998,2570,385,509
1990,TPA,PIT,873,1516,106,139
1990,TPA,PNS,330,923,80,88
1990,TPA,RDU,587,1060,67,108
1990,TUL,DAL,237,2131,598,811
1990,TUL,ICT,132,46,12,16
1990,TUS,LAX,451,2763,385,505
1990,TUS,STL,1245,709,50,55
1990,TVL,SJC,149,887,149,208
1990,TYS,BNA,152,293,30,62
1990,TYS,MEM,342,1037,26,39
1991,ABE,CLT,481,159,10,20
1991,ABQ,LAX,677,1891,356,363
1991,ABQ,MAF,332,408,50,49
1991,ALB,BUF,251,562,64,68
1991,ALB,ORD,723,2870,316,408
1991,ALB,PHL,212,1418,152,379
1991,ALB,PWM,187,372,158,166
1991,AMA,DFW,313,2519,217,409
1991,ANC,OTZ,549,460,52,64
1991,ANC,SCC,626,654,92,130
1991,ATL,CAE,191,2702,723,963
1991,ATL,CHS,259,3038,686,1003
1991,ATL,CLT,227,4375,696,1055
1991,ATL,DAY,432,1420,196,249
1991,ATL,DCA,547,3997,577,970
1991,ATL,GNV,300,623,130,211
1991,ATL,MSP,906,2608,191,245
1991,ATL,PBI,545,2136,392,598
1991,ATL,PHL,665,3502,457,598
1991,ATL,SEA,2182,697,23,40
1991,ATL,SJU,1547,1422,72,107
1991,ATL,SWF,784,796,74,233
1991,AZO,MSP,426,359,25,35
1991,BDL,CLE,475,1346,35,114
1991,BDL,MIA,1194,222,9,14
1991,BDL,RDU,532,1065,22,63
1991,BHM,BTR,332,346,82,155
1991,BHM,BWI,682,100,2,7
1991,BHM,MCO,478,352,74,98
1991,BHM,SHV,418,17,3,6
1991,BIL,MSP,748,1078,46,87
1991,BIS,MOT,105,685,152,118
1990,PDX,CVG,1975,360,7,12
1990,PHF,IAD,NA,62,4,5
1990,PHL,ALB,212,1474,469,583
1990,PHL,BUF,279,1425,531,565
1990,PHL,CMH,405,834,215,230
1990,PHL,EWR,81,5,2,2
1990,PHL,TPA,920,1487,238,369
1990,PHX,ATL,1587,1438,92,152
1990,PHX,DAY,1599,115,0,0
1990,PHX,DEN,602,4854,764,931
1990,PHX,EWR,2133,755,73,58
1990,PHX,HOU,1020,1788,288,201
1990,PHX,JFK,2153,1019,85,101
1990,PHX,LNK,983,510,56,70
1990,PHX,RNO,601,983,119,143
1990,PHX,TUS,110,6671,1901,2855
1990,PIT,ABE,253,1402,323,415
1990,PIT,CVG,256,2724,465,716
1990,PIT,DFW,1068,1749,154,259
1990,PIT,ELM,208,1151,412,407
1990,PIT,GRR,319,1056,235,306
1990,PIT,GSO,304,1379,348,365
1990,PIT,HTS,192,976,188,158
1990,PIT,MCI,773,1056,193,247
1990,PIT,RDU,328,2400,364,447
1990,PIT,ROC,224,1407,540,661
1990,PIT,SEA,2125,1067,44,67
1990,PIT,SFO,2254,1593,103,152
1990,PSC,GEG,120,361,126,161
1990,PSP,DFW,NA,117,9,17
1990,PSP,TUS,344,138,4,3
1990,PVD,ORD,849,2435,183,326
1990,PVD,RDU,566,1052,44,73
1990,RAP,DEN,301,107,8,24
1990,RDM,LAX,726,52,10,15
1990,RDM,SEA,228,60,33,50
1990,RDU,BDL,532,1034,90,145
1990,RDU,DAB,480,821,97,141
1990,RDU,LGA,431,2239,361,522
1990,RDU,MYR,152,740,95,159
1990,RDU,PIT,328,2416,224,427
1990,RDU,PVD,566,1042,97,205
1990,RDU,SAV,293,980,127,206
1990,RIC,EWR,278,1242,232,428
1990,RNO,ABQ,787,1,1,0
1990,RNO,OAK,180,240,109,98
1990,RNO,ORD,1671,491,43,55
1990,RNO,PHX,601,986,115,156
1990,ROA,CHO,101,306,45,29
1990,ROC,ATL,749,713,87,192
1990,ROC,PIT,224,1441,198,385
1990,ROR,GUM,813,290,60,64
1990,ROR,YAP,283,68,18,24
1990,RSW,CLT,600,647,47,75
1990,RSW,MEM,763,443,13,17
1990,SAN,DEN,853,2790,311,386
1990,SAN,DFW,1171,2923,211,319
1990,SAN,OAK,446,3940,829,724
1990,SAT,CLT,1095,242,6,8
1990,SAT,DAL,248,3423,871,654
1990,SAV,CAE,125,207,11,10
1990,SAV,DFW,NA,59,9,12
1990,SAV,RDU,293,1051,68,94
1990,SBA,ONT,130,89,7,12
1990,SBA,SMF,310,1,1,1
1990,SDF,TYS,190,109,8,10
1990,SEA,ATL,2182,1804,124,178
1990,SEA,DTW,1927,1187,57,67
1990,SEA,MSP,1399,1831,187,249
1990,SEA,ONT,956,778,53,77
1990,SEA,PIT,2125,1082,36,60
1990,SEA,RDM,228,54,27,35
1990,SEA,SLC,689,1774,136,226
1990,SFO,BOS,2704,1104,41,44
1990,SFO,CVG,2036,723,10,20
1990,SFO,DEN,967,3877,469,608
1990,SFO,DTW,2079,1787,162,164
1990,SFO,IAD,2419,1495,52,51
1990,SFO,LGB,354,2747,347,649
1990,SFO,MIA,2585,225,14,14
1990,SFO,MSY,1911,469,35,44
1990,SFO,PIT,2254,1609,73,101
1990,SFO,SNA,372,4464,651,831
1990,SJC,LGB,324,1110,100,221
1990,SJC,ORD,1829,2750,243,291
1990,SJU,ORD,2072,719,20,32
1990,SLC,ATL,1589,1410,116,186
1990,SLC,BUR,574,706,76,117
1990,SLC,COS,410,1028,55,167
1990,SLC,CPR,320,716,72,120
1990,SLC,CVG,1449,1052,59,102
1990,SLC,GEG,546,711,69,128
1990,SLC,OKC,866,722,23,59
1990,SLC,ONT,558,1058,119,192
1990,SLC,SEA,689,2131,322,468
1990,SLC,SMF,532,1441,134,207
1990,SLC,SNA,588,801,62,105
1990,SMF,DFW,NA,394,33,58
1990,SMF,SLC,532,1441,52,117
1990,SNA,DEN,846,1454,123,231
1990,SNA,OAK,371,1323,88,121
1990,SNA,SFO,372,4560,911,1188
1990,SNA,SLC,588,800,63,84
1990,SRQ,DCA,851,166,12,9
1990,SRQ,MSP,1343,13,0,0
1990,SRQ,ORD,1050,220,16,21
1990,STL,AUS,722,347,37,56
1990,STL,BNA,271,1267,150,206
1990,STL,BWI,737,1572,180,298
1990,STL,DEN,770,2899,408,671
1990,STL,DFW,NA,768,75,166
1990,STL,FSD,471,428,36,74
1990,STL,HNL,4129,325,4,6
1990,STL,HOU,687,3637,581,687
